Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,309,0.39239482200647247,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,386,0.3485763589301122,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,386,0.3805004314063848,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,386,0.3261432269197584,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,463,0.3844731977818854,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,463,0.39648798521256934,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,463,0.3234750462107209,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,540,0.36218905472636814,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,540,0.36218905472636814,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,540,0.42786069651741293,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,618,0.40129449838187703,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,618,0.47357065803667747,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,618,0.3225458468176915,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,695,0.5117647058823529,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,695,0.5070588235294118,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,695,0.32588235294117646,0.9294498381877022
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,772,0.500646830530401,0.9294498381877022
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,772,0.5278137128072445,0.9294498381877022
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,772,0.4592496765847348,0.9294498381877022
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,7,0.20611183355006502,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,7,0.22366710013003901,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,7,0.22106631989596878,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,15,0.23398692810457516,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,15,0.17058823529411765,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,15,0.18366013071895426,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,77,0.22479564032697547,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,77,0.17983651226158037,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,77,0.1709809264305177,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,154,0.25521207764198417,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,154,0.29475197699496763,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,154,0.24083393242271747,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,231,0.3066971080669711,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,231,0.2541856925418569,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,231,0.16362252663622526,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,309,0.22896440129449838,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,309,0.16828478964401294,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,309,0.2936893203883495,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,386,0.23037100949094047,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,386,0.17773943054357205,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,386,0.1458153580672994,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,463,0.17005545286506468,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,463,0.17005545286506468,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,463,0.3170055452865065,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,540,0.4099502487562189,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,540,0.45174129353233833,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,540,0.43781094527363185,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,618,0.46601941747572817,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,618,0.46601941747572817,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,618,0.34735706580366776,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,695,0.45176470588235296,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,695,0.5011764705882353,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,695,0.1635294117647059,0.9029126213592233
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,772,0.47477360931435963,0.9029126213592233
0.1,1,Rocket-LSTM,Argmax CopycatCNN,772,0.3053040103492885,0.9029126213592233
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,772,0.5045278137128072,0.9029126213592233
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,7,0.14109232769830948,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,7,0.14109232769830948,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,7,0.14109232769830948,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,15,0.1411764705882353,0.8233009708737864
