Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,7,0.18335500650195058,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,7,0.18335500650195058,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,7,0.18335500650195058,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,15,0.1830065359477124,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,15,0.1830065359477124,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,15,0.1830065359477124,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,77,0.1818801089918256,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,77,0.1818801089918256,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,77,0.1818801089918256,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,154,0.18475916606757728,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,154,0.18475916606757728,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,154,0.18475916606757728,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,231,0.1811263318112633,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,231,0.1811263318112633,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,231,0.1811263318112633,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,309,0.17718446601941748,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,309,0.17718446601941748,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,309,0.17718446601941748,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,386,0.19327006039689387,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,386,0.19327006039689387,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,386,0.19327006039689387,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,463,0.18853974121996303,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,463,0.18853974121996303,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,463,0.18853974121996303,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,540,0.18407960199004975,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,540,0.18407960199004975,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,540,0.18407960199004975,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,618,0.1779935275080906,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,618,0.1779935275080906,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,618,0.1779935275080906,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,695,0.18,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,695,0.18,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,695,0.18,0.8233009708737864
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,772,0.2095730918499353,0.8233009708737864
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,772,0.2095730918499353,0.8233009708737864
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,772,0.2095730918499353,0.8233009708737864
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,7,0.13719115734720416,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,7,0.13914174252275682,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,7,0.14044213263979194,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,15,0.14183006535947712,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,15,0.14183006535947712,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,15,0.14183006535947712,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,77,0.19209809264305178,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,77,0.14645776566757493,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,77,0.1396457765667575,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,154,0.14521926671459381,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,154,0.16319194823867722,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,154,0.14378145219266714,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,231,0.1430745814307458,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,231,0.1430745814307458,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,231,0.16514459665144596,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,309,0.19498381877022652,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,309,0.1836569579288026,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,309,0.13754045307443366,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,386,0.1622088006902502,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,386,0.15703192407247626,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,386,0.16479723899913717,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,463,0.15619223659889095,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,463,0.15804066543438078,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,463,0.1645101663585952,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,540,0.15522388059701492,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,540,0.14129353233830846,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,540,0.17114427860696518,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,618,0.1704422869471413,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,618,0.1488673139158576,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,618,0.1704422869471413,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,695,0.18352941176470589,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,695,0.1411764705882353,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,695,0.1411764705882353,0.9294498381877022
0.7,1,MiniRocket-LSTM,Probabilistic CopycatCNN,772,0.1410090556274256,0.9294498381877022
0.7,1,MiniRocket-LSTM,Argmax CopycatCNN,772,0.1410090556274256,0.9294498381877022
0.7,1,MiniRocket-LSTM,Adaptive KnockoffNets,772,0.1979301423027167,0.9294498381877022
0.7,1,Rocket-LSTM,Probabilistic CopycatCNN,7,0.17100130039011704,0.9029126213592233
0.7,1,Rocket-LSTM,Argmax CopycatCNN,7,0.17100130039011704,0.9029126213592233
0.7,1,Rocket-LSTM,Adaptive KnockoffNets,7,0.17100130039011704,0.9029126213592233
0.7,1,Rocket-LSTM,Probabilistic CopycatCNN,15,0.17124183006535948,0.9029126213592233
0.7,1,Rocket-LSTM,Argmax CopycatCNN,15,0.17124183006535948,0.9029126213592233
0.7,1,Rocket-LSTM,Adaptive KnockoffNets,15,0.17124183006535948,0.9029126213592233
0.7,1,Rocket-LSTM,Probabilistic CopycatCNN,77,0.17438692098092642,0.9029126213592233
