Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,7,0.18335500650195058,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,7,0.18335500650195058,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,7,0.18335500650195058,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,15,0.1830065359477124,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,15,0.1830065359477124,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,15,0.1830065359477124,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,77,0.1818801089918256,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,77,0.1818801089918256,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,77,0.1818801089918256,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,154,0.18475916606757728,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,154,0.18475916606757728,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,154,0.18475916606757728,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,231,0.18645357686453576,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,231,0.18645357686453576,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,231,0.18645357686453576,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,309,0.18446601941747573,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,309,0.18446601941747573,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,309,0.18446601941747573,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,386,0.18895599654874892,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,386,0.18895599654874892,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,386,0.18895599654874892,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,463,0.1866913123844732,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,463,0.1866913123844732,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,463,0.1866913123844732,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,540,0.18706467661691542,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,540,0.18706467661691542,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,540,0.18706467661691542,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,618,0.1866235167206041,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,618,0.1866235167206041,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,618,0.1866235167206041,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,695,0.19294117647058823,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,695,0.19294117647058823,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,695,0.19294117647058823,0.8233009708737864
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,772,0.1888745148771022,0.8233009708737864
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,772,0.1888745148771022,0.8233009708737864
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,772,0.1888745148771022,0.8233009708737864
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,7,0.17100130039011704,0.9294498381877022
