Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,132,0.11616161616161616,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,198,0.33511586452762926,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,198,0.4322638146167558,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,198,0.47771836007130125,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,264,0.5520833333333334,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,264,0.6070075757575758,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,264,0.3399621212121212,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,330,0.6111111111111112,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,330,0.6464646464646465,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,330,0.498989898989899,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,396,0.645021645021645,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,396,0.7608225108225108,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,396,0.5974025974025974,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,461,0.7764842840512224,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,461,0.79976717112922,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,461,0.6821885913853318,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,528,0.8207070707070707,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,528,0.7916666666666666,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,528,0.7790404040404041,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,594,0.8443526170798898,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,594,0.8429752066115702,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,594,0.8250688705234159,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,660,0.8303030303030303,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,660,0.8363636363636363,0.9962121212121212
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,660,0.8015151515151515,0.9962121212121212
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.09465648854961832,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,10,0.09465648854961832,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.09465648854961832,0.9863636363636363
