Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.13053435114503817,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.08778625954198473,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.09083969465648854,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,13,0.07957153787299158,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,0.10925039872408293,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,66,0.12599681020733652,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,0.14752791068580542,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,0.11026936026936027,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,132,0.11026936026936027,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,0.11026936026936027,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,0.10427807486631016,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,198,0.10427807486631016,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,0.19786096256684493,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,0.10700757575757576,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,264,0.21022727272727273,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,0.10700757575757576,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,0.1111111111111111,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,330,0.1111111111111111,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,0.1111111111111111,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,396,0.11471861471861472,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,396,0.15800865800865802,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,396,0.11471861471861472,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,461,0.16763678696158324,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,461,0.17462165308498254,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,461,0.10360884749708964,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,528,0.19823232323232323,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,528,0.23737373737373738,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,528,0.1590909090909091,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,594,0.23829201101928374,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,594,0.23415977961432508,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,594,0.10606060606060606,0.9962121212121212
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,660,0.16515151515151516,0.9962121212121212
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,660,0.23787878787878788,0.9962121212121212
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,660,0.1484848484848485,0.9962121212121212
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,10,0.40458015267175573,0.9954545454545455
0.5,1,MiniRocket-LSTM,Argmax CopycatCNN,10,0.37786259541984735,0.9954545454545455
0.5,1,MiniRocket-LSTM,Adaptive KnockoffNets,10,0.11297709923664122,0.9954545454545455
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,13,0.3550114766641163,0.9954545454545455
0.5,1,MiniRocket-LSTM,Argmax CopycatCNN,13,0.38485080336648814,0.9954545454545455
0.5,1,MiniRocket-LSTM,Adaptive KnockoffNets,13,0.08492731446059679,0.9954545454545455
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,66,0.09330143540669857,0.9954545454545455
