Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.1297709923664122,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.12748091603053435,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.14885496183206107,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,13,0.07957153787299158,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,0.0773524720893142,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,66,0.13078149920255183,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,0.0773524720893142,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,0.11026936026936027,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,132,0.19696969696969696,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,0.11026936026936027,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,0.21212121212121213,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,198,0.38859180035650626,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,0.5588235294117647,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,0.6723484848484849,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,264,0.6912878787878788,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,0.6505681818181818,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,0.7131313131313132,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,330,0.7585858585858586,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,0.6898989898989899,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,396,0.7727272727272727,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,396,0.8062770562770563,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,396,0.7337662337662337,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,461,0.8079161816065192,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,461,0.7846332945285215,0.9962121212121212
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,461,0.7427240977881258,0.9962121212121212
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,528,0.8699494949494949,0.9962121212121212
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,528,0.8320707070707071,0.9962121212121212
