Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.07938931297709924,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.07938931297709924,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.07938931297709924,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,13,0.10941086457536343,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,0.10925039872408293,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,66,0.09649122807017543,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,0.08851674641148326,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,0.11195286195286196,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,132,0.10942760942760943,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,0.08080808080808081,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,0.11675579322638147,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,198,0.11586452762923351,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,0.10695187165775401,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,0.14299242424242425,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,264,0.12215909090909091,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,0.09090909090909091,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,0.11515151515151516,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,330,0.10808080808080808,0.9962121212121212
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,0.1202020202020202,0.9962121212121212
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,396,0.09523809523809523,0.9962121212121212
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,396,0.09956709956709957,0.9962121212121212
