Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.10916030534351145,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.14122137404580154,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.07938931297709924,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,13,0.10941086457536343,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,13,0.07957153787299158,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,13,0.07957153787299158,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,0.10925039872408293,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,66,0.10925039872408293,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,0.10925039872408293,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,0.11026936026936027,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,132,0.11026936026936027,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,0.09175084175084175,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,0.09269162210338681,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,198,0.0944741532976827,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,0.0962566844919786,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,0.11742424242424243,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,264,0.11742424242424243,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,0.10416666666666667,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,0.1202020202020202,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,330,0.12121212121212122,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,0.11717171717171718,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,396,0.1038961038961039,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,396,0.1038961038961039,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,396,0.11904761904761904,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,461,0.1140861466821886,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,461,0.11641443538998836,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,461,0.07683352735739232,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,528,0.14646464646464646,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,528,0.13636363636363635,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,528,0.14646464646464646,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,594,0.15426997245179064,0.9962121212121212
0.7,1,MultiRocket-LSTM,Argmax CopycatCNN,594,0.15289256198347106,0.9962121212121212
0.7,1,MultiRocket-LSTM,Adaptive KnockoffNets,594,0.14600550964187328,0.9962121212121212
0.7,1,MultiRocket-LSTM,Probabilistic CopycatCNN,660,0.14393939393939395,0.9962121212121212
