Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.2214765100671141,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.2031726662599146,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.20744356314826112,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,16,0.2767911818738518,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,16,0.30740967544396813,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,16,0.131047152480098,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,82,0.19336311423101468,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,82,0.190810465858328,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,82,0.14231014677728143,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,164,0.22693602693602694,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,164,0.2579124579124579,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,164,0.21212121212121213,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,247,0.2631954350927247,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,247,0.24536376604850213,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,247,0.19044222539229672,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,329,0.2431818181818182,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,329,0.25227272727272726,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,329,0.1803030303030303,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,412,0.2360549717057397,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,412,0.24818108326596605,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,412,0.22877930476960387,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,494,0.2597402597402597,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,494,0.3316017316017316,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,494,0.2961038961038961,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,577,0.34888059701492535,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,577,0.33488805970149255,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,577,0.31343283582089554,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,659,0.3575757575757576,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,659,0.3525252525252525,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,659,0.36363636363636365,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,742,0.35170893054024255,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,742,0.35832414553472985,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,742,0.37816979051819183,0.9939357186173439
0.8,1,MultiRocket-LSTM,Probabilistic CopycatCNN,824,0.46060606060606063,0.9939357186173439
0.8,1,MultiRocket-LSTM,Argmax CopycatCNN,824,0.43636363636363634,0.9939357186173439
0.8,1,MultiRocket-LSTM,Adaptive KnockoffNets,824,0.4351515151515152,0.9939357186173439
0.8,1,MiniRocket-LSTM,Probabilistic CopycatCNN,10,0.09334960341671751,0.9909035779260158
0.8,1,MiniRocket-LSTM,Argmax CopycatCNN,10,0.09517998779743746,0.9909035779260158
0.8,1,MiniRocket-LSTM,Adaptive KnockoffNets,10,0.09456985967053082,0.9909035779260158
0.8,1,MiniRocket-LSTM,Probabilistic CopycatCNN,16,0.09369259032455603,0.9909035779260158
0.8,1,MiniRocket-LSTM,Argmax CopycatCNN,16,0.15064298836497245,0.9909035779260158
