Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,0.21354484441732763,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,10,0.4124466137888957,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,0.36607687614399026,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,16,0.33986527862829147,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,16,0.33435394978567057,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,16,0.3337415799142682,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,82,0.42756860242501593,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,82,0.49266113592852584,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,82,0.49968091895341415,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,164,0.6101010101010101,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,164,0.6195286195286195,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,164,0.6107744107744107,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,247,0.7075606276747504,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,247,0.7218259629101283,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,247,0.7118402282453637,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,329,0.7863636363636364,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,329,0.7848484848484848,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,329,0.7795454545454545,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,412,0.8075990299110751,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,412,0.8011317704122878,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,412,0.8221503637833468,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,494,0.8658008658008658,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,494,0.8502164502164502,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,494,0.8380952380952381,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,577,0.8255597014925373,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,577,0.8208955223880597,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,577,0.8498134328358209,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,659,0.8858585858585859,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,659,0.8808080808080808,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,659,0.8676767676767677,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,742,0.8533627342888643,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,742,0.8555678059536935,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,742,0.8621830209481808,0.9939357186173439
0.4,1,MultiRocket-LSTM,Probabilistic CopycatCNN,824,0.863030303030303,0.9939357186173439
0.4,1,MultiRocket-LSTM,Argmax CopycatCNN,824,0.8387878787878787,0.9939357186173439
0.4,1,MultiRocket-LSTM,Adaptive KnockoffNets,824,0.8133333333333334,0.9939357186173439
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,10,0.44478340451494813,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,10,0.4478340451494814,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,10,0.4368517388651617,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,16,0.4782608695652174,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,16,0.47519902020820576,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,16,0.4580526638089406,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,82,0.6451818761965539,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,82,0.6604977664326739,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,82,0.6528398213146139,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,164,0.7178451178451178,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,164,0.7191919191919192,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,164,0.7023569023569024,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,247,0.8059914407988588,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,247,0.8159771754636234,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,247,0.8017118402282454,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,329,0.8484848484848485,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,329,0.8515151515151516,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,329,0.8507575757575757,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,412,0.8633791430881164,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,412,0.8658043654001617,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,412,0.8528698464025869,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,494,0.8753246753246753,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,494,0.8545454545454545,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,494,0.8476190476190476,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,577,0.8647388059701493,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,577,0.8815298507462687,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,577,0.8610074626865671,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,659,0.8636363636363636,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,659,0.8878787878787879,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,659,0.8737373737373737,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,742,0.9173098125689085,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,742,0.9151047409040793,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,742,0.8721058434399118,0.9909035779260158
0.4,1,MiniRocket-LSTM,Probabilistic CopycatCNN,824,0.88,0.9909035779260158
0.4,1,MiniRocket-LSTM,Argmax CopycatCNN,824,0.8763636363636363,0.9909035779260158
0.4,1,MiniRocket-LSTM,Adaptive KnockoffNets,824,0.8545454545454545,0.9909035779260158
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,10,0.09334960341671751,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,10,0.09334960341671751,0.9939357186173439
0.4,1,Rocket-LSTM,Adaptive KnockoffNets,10,0.10189139719341062,0.9939357186173439
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,16,0.09369259032455603,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,16,0.1494182486221678,0.9939357186173439
0.4,1,Rocket-LSTM,Adaptive KnockoffNets,16,0.1524800979791794,0.9939357186173439
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,82,0.21761327377153797,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,82,0.2227185705169113,0.9939357186173439
0.4,1,Rocket-LSTM,Adaptive KnockoffNets,82,0.23101467772814294,0.9939357186173439
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,164,0.2962962962962963,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,164,0.2882154882154882,0.9939357186173439
0.4,1,Rocket-LSTM,Adaptive KnockoffNets,164,0.3111111111111111,0.9939357186173439
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,247,0.25891583452211125,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,247,0.28245363766048504,0.9939357186173439
0.4,1,Rocket-LSTM,Adaptive KnockoffNets,247,0.27746077032810273,0.9939357186173439
0.4,1,Rocket-LSTM,Probabilistic CopycatCNN,329,0.2818181818181818,0.9939357186173439
0.4,1,Rocket-LSTM,Argmax CopycatCNN,329,0.29015151515151516,0.9939357186173439
