Defence,Noise Level,Iteration,Model Pairing,Method Name,Real Samples,Generated Samples,Noised Samples,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,5,4,4,0.3939393939393939,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,5,4,4,0.08106060606060606,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,5,4,4,0.10909090909090909,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,24,21,21,0.11287878787878788,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,24,21,21,0.125,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,24,21,21,0.18409090909090908,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,46,43,43,0.5265151515151515,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,46,43,43,0.5424242424242425,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,46,43,43,0.34393939393939393,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,68,65,65,0.3409090909090909,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,68,65,65,0.6401515151515151,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,68,65,65,0.4590909090909091,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,90,87,87,0.7219696969696969,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,90,87,87,0.7583333333333333,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,90,87,87,0.38333333333333336,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,114,108,108,0.8401515151515152,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,114,108,108,0.8515151515151516,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,114,108,108,0.3196969696969697,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,136,130,130,0.7083333333333334,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Argmax CopycatCNN,136,130,130,0.8590909090909091,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,136,130,130,0.8386363636363636,0.9856060606060606,0.9856060606060606
HighConfidence,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,157,152,152,0.871969696969697,0.9856060606060606,0.9856060606060606
