Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy,Parameter Count,Attack duration
1,Rocket-RNN,Adaptive KnockoffNets,264,0.8210227272727273,0.9977272727272727,59274,6.711364269256592
1,Rocket-RNN,Probabilistic CopycatCNN,330,0.9090909090909091,0.9977272727272727,59274,7.627896547317505
1,Rocket-RNN,Argmax CopycatCNN,330,0.9151515151515152,0.9977272727272727,59274,7.580077171325684
1,Rocket-RNN,Adaptive KnockoffNets,330,0.8747474747474747,0.9977272727272727,59274,9.184940099716187
1,Rocket-RNN,Probabilistic CopycatCNN,396,0.9361471861471862,0.9977272727272727,59274,8.699957847595215
1,Rocket-RNN,Argmax CopycatCNN,396,0.9285714285714286,0.9977272727272727,59274,8.735125064849854
1,Rocket-RNN,Adaptive KnockoffNets,396,0.8755411255411255,0.9977272727272727,59274,10.038682460784912
1,Rocket-RNN,Probabilistic CopycatCNN,461,0.9313154831199069,0.9977272727272727,59274,10.138676166534424
1,Rocket-RNN,Argmax CopycatCNN,461,0.9429569266589057,0.9977272727272727,59274,10.134653806686401
1,Rocket-RNN,Adaptive KnockoffNets,461,0.8975552968568102,0.9977272727272727,59274,11.743790626525879
1,Rocket-RNN,Probabilistic CopycatCNN,528,0.9457070707070707,0.9977272727272727,59274,12.712892532348633
1,Rocket-RNN,Argmax CopycatCNN,528,0.9545454545454546,0.9977272727272727,59274,11.676667928695679
1,Rocket-RNN,Adaptive KnockoffNets,528,0.9027777777777778,0.9977272727272727,59274,13.43204927444458
1,Rocket-RNN,Probabilistic CopycatCNN,594,0.9545454545454546,0.9977272727272727,59274,12.947054862976074
1,Rocket-RNN,Argmax CopycatCNN,594,0.9641873278236914,0.9977272727272727,59274,13.613230466842651
1,Rocket-RNN,Adaptive KnockoffNets,594,0.9022038567493113,0.9977272727272727,59274,15.364504098892212
1,Rocket-RNN,Probabilistic CopycatCNN,660,0.9575757575757575,0.9977272727272727,59274,14.324284315109253
1,Rocket-RNN,Argmax CopycatCNN,660,0.9621212121212122,0.9977272727272727,59274,14.414888143539429
1,Rocket-RNN,Adaptive KnockoffNets,660,0.9287878787878788,0.9977272727272727,59274,16.803670644760132
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,10,0.4648854961832061,0.9962121212121212,59274,0.1812448501586914
1,MultiRocketHydra-RNN,Argmax CopycatCNN,10,0.45725190839694657,0.9962121212121212,59274,0.17521119117736816
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,10,0.37404580152671757,0.9962121212121212,59274,0.23044824600219727
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,13,0.46442234123947973,0.9962121212121212,59274,0.19269275665283203
1,MultiRocketHydra-RNN,Argmax CopycatCNN,13,0.4575363427697016,0.9962121212121212,59274,0.1919386386871338
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,13,0.38332058148431525,0.9962121212121212,59274,0.26041126251220703
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,66,0.5821371610845295,0.9962121212121212,59274,0.4710855484008789
1,MultiRocketHydra-RNN,Argmax CopycatCNN,66,0.7105263157894737,0.9962121212121212,59274,0.47789502143859863
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,66,0.6730462519936204,0.9962121212121212,59274,0.8400993347167969
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,132,0.7996632996632996,0.9962121212121212,59274,0.8080697059631348
1,MultiRocketHydra-RNN,Argmax CopycatCNN,132,0.8055555555555556,0.9962121212121212,59274,0.816648006439209
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,132,0.8106060606060606,0.9962121212121212,59274,1.521411418914795
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,198,0.85650623885918,0.9962121212121212,59274,1.4817156791687012
1,MultiRocketHydra-RNN,Argmax CopycatCNN,198,0.9064171122994652,0.9962121212121212,59274,1.1694531440734863
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,198,0.838680926916221,0.9962121212121212,59274,2.2270028591156006
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,264,0.9204545454545454,0.9962121212121212,59274,1.5233619213104248
1,MultiRocketHydra-RNN,Argmax CopycatCNN,264,0.9232954545454546,0.9962121212121212,59274,1.4892261028289795
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,264,0.8560606060606061,0.9962121212121212,59274,2.944091796875
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,330,0.9343434343434344,0.9962121212121212,59274,1.8158977031707764
1,MultiRocketHydra-RNN,Argmax CopycatCNN,330,0.9252525252525252,0.9962121212121212,59274,1.8379180431365967
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,330,0.8484848484848485,0.9962121212121212,59274,3.627260446548462
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,396,0.9448051948051948,0.9962121212121212,59274,2.17838978767395
1,MultiRocketHydra-RNN,Argmax CopycatCNN,396,0.9426406926406926,0.9962121212121212,59274,2.2084386348724365
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,396,0.9101731601731602,0.9962121212121212,59274,5.050143718719482
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,461,0.9231664726426076,0.9962121212121212,59274,3.3447563648223877
1,MultiRocketHydra-RNN,Argmax CopycatCNN,461,0.9348079161816065,0.9962121212121212,59274,3.4743330478668213
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,461,0.9045401629802096,0.9962121212121212,59274,5.83232569694519
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,528,0.9545454545454546,0.9962121212121212,59274,3.589077949523926
1,MultiRocketHydra-RNN,Argmax CopycatCNN,528,0.9545454545454546,0.9962121212121212,59274,3.9469153881073
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,528,0.8813131313131313,0.9962121212121212,59274,5.667436838150024
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,594,0.9545454545454546,0.9962121212121212,59274,4.320470809936523
1,MultiRocketHydra-RNN,Argmax CopycatCNN,594,0.9641873278236914,0.9962121212121212,59274,3.2390310764312744
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,594,0.9421487603305785,0.9962121212121212,59274,6.373038291931152
1,MultiRocketHydra-RNN,Probabilistic CopycatCNN,660,0.9136363636363637,0.9962121212121212,59274,4.690871000289917
1,MultiRocketHydra-RNN,Argmax CopycatCNN,660,0.9606060606060606,0.9962121212121212,59274,4.66734504699707
1,MultiRocketHydra-RNN,Adaptive KnockoffNets,660,0.9393939393939394,0.9962121212121212,59274,7.715131521224976
1,Hydra-RNN,Probabilistic CopycatCNN,10,0.3244274809160305,0.9856060606060606,59274,0.20572662353515625
1,Hydra-RNN,Argmax CopycatCNN,10,0.2916030534351145,0.9856060606060606,59274,0.23732829093933105
1,Hydra-RNN,Adaptive KnockoffNets,10,0.22290076335877862,0.9856060606060606,59274,0.263477087020874
1,Hydra-RNN,Probabilistic CopycatCNN,13,0.43534812547819435,0.9856060606060606,59274,0.17682170867919922
1,Hydra-RNN,Argmax CopycatCNN,13,0.45830145371078806,0.9856060606060606,59274,0.15764093399047852
1,Hydra-RNN,Adaptive KnockoffNets,13,0.3794950267788829,0.9856060606060606,59274,0.21477818489074707
1,Hydra-RNN,Probabilistic CopycatCNN,66,0.4904306220095694,0.9856060606060606,59274,0.3236386775970459
1,Hydra-RNN,Argmax CopycatCNN,66,0.671451355661882,0.9856060606060606,59274,0.4526798725128174
1,Hydra-RNN,Adaptive KnockoffNets,66,0.6586921850079744,0.9856060606060606,59274,0.612354040145874
1,Hydra-RNN,Probabilistic CopycatCNN,132,0.7836700336700336,0.9856060606060606,59274,0.6617350578308105
1,Hydra-RNN,Argmax CopycatCNN,132,0.8013468013468014,0.9856060606060606,59274,0.6881027221679688
1,Hydra-RNN,Adaptive KnockoffNets,132,0.7887205387205387,0.9856060606060606,59274,1.0819439888000488
1,Hydra-RNN,Probabilistic CopycatCNN,198,0.8698752228163993,0.9856060606060606,59274,0.9711868762969971
1,Hydra-RNN,Argmax CopycatCNN,198,0.8716577540106952,0.9856060606060606,59274,0.9657459259033203
1,Hydra-RNN,Adaptive KnockoffNets,198,0.8226381461675579,0.9856060606060606,59274,1.7229022979736328
1,Hydra-RNN,Probabilistic CopycatCNN,264,0.8797348484848485,0.9856060606060606,59274,1.2218682765960693
1,Hydra-RNN,Argmax CopycatCNN,264,0.8882575757575758,0.9856060606060606,59274,1.285921335220337
1,Hydra-RNN,Adaptive KnockoffNets,264,0.8579545454545454,0.9856060606060606,59274,2.0826704502105713
1,Hydra-RNN,Probabilistic CopycatCNN,330,0.9141414141414141,0.9856060606060606,59274,1.1273114681243896
1,Hydra-RNN,Argmax CopycatCNN,330,0.9272727272727272,0.9856060606060606,59274,1.007585048675537
1,Hydra-RNN,Adaptive KnockoffNets,330,0.901010101010101,0.9856060606060606,59274,2.7839293479919434
1,Hydra-RNN,Probabilistic CopycatCNN,396,0.9372294372294372,0.9856060606060606,59274,1.4916727542877197
1,Hydra-RNN,Argmax CopycatCNN,396,0.9199134199134199,0.9856060606060606,59274,1.9087424278259277
1,Hydra-RNN,Adaptive KnockoffNets,396,0.8798701298701299,0.9856060606060606,59274,3.2146639823913574
1,Hydra-RNN,Probabilistic CopycatCNN,461,0.940628637951106,0.9856060606060606,59274,1.4366424083709717
1,Hydra-RNN,Argmax CopycatCNN,461,0.9313154831199069,0.9856060606060606,59274,2.2692172527313232
1,Hydra-RNN,Adaptive KnockoffNets,461,0.9091967403958091,0.9856060606060606,59274,3.9363303184509277
1,Hydra-RNN,Probabilistic CopycatCNN,528,0.9444444444444444,0.9856060606060606,59274,1.5952038764953613
1,Hydra-RNN,Argmax CopycatCNN,528,0.9381313131313131,0.9856060606060606,59274,2.5176568031311035
1,Hydra-RNN,Adaptive KnockoffNets,528,0.803030303030303,0.9856060606060606,59274,3.8038623332977295
1,Hydra-RNN,Probabilistic CopycatCNN,594,0.9517906336088154,0.9856060606060606,59274,1.8289291858673096
1,Hydra-RNN,Argmax CopycatCNN,594,0.9517906336088154,0.9856060606060606,59274,1.8336145877838135
1,Hydra-RNN,Adaptive KnockoffNets,594,0.9146005509641874,0.9856060606060606,59274,4.360201358795166
1,Hydra-RNN,Probabilistic CopycatCNN,660,0.956060606060606,0.9856060606060606,59274,1.9937946796417236
1,Hydra-RNN,Argmax CopycatCNN,660,0.9606060606060606,0.9856060606060606,59274,3.2703237533569336
1,Hydra-RNN,Adaptive KnockoffNets,660,0.9257575757575758,0.9856060606060606,59274,5.956223726272583
1,Arsenal-RNN,Probabilistic CopycatCNN,10,0.3786259541984733,0.9977272727272727,59274,0.41878652572631836
1,Arsenal-RNN,Argmax CopycatCNN,10,0.37404580152671757,0.9977272727272727,59274,0.45756959915161133
1,Arsenal-RNN,Adaptive KnockoffNets,10,0.23587786259541985,0.9977272727272727,59274,0.753380537033081
1,Arsenal-RNN,Probabilistic CopycatCNN,13,0.5072685539403213,0.9977272727272727,59274,0.4414200782775879
1,Arsenal-RNN,Argmax CopycatCNN,13,0.5531752104055088,0.9977272727272727,59274,0.45925140380859375
1,Arsenal-RNN,Adaptive KnockoffNets,13,0.49426166794185156,0.9977272727272727,59274,0.9499714374542236
1,Arsenal-RNN,Probabilistic CopycatCNN,66,0.5366826156299841,0.9977272727272727,59274,1.3733148574829102
1,Arsenal-RNN,Argmax CopycatCNN,66,0.6100478468899522,0.9977272727272727,59274,1.318296194076538
1,Arsenal-RNN,Adaptive KnockoffNets,66,0.6108452950558214,0.9977272727272727,59274,3.659442663192749
1,Arsenal-RNN,Probabilistic CopycatCNN,132,0.8392255892255892,0.9977272727272727,59274,2.387439250946045
1,Arsenal-RNN,Argmax CopycatCNN,132,0.8653198653198653,0.9977272727272727,59274,2.7233645915985107
1,Arsenal-RNN,Adaptive KnockoffNets,132,0.8114478114478114,0.9977272727272727,59274,7.317372560501099
1,Arsenal-RNN,Probabilistic CopycatCNN,198,0.8841354723707665,0.9977272727272727,59274,3.436788558959961
1,Arsenal-RNN,Argmax CopycatCNN,198,0.8841354723707665,0.9977272727272727,59274,3.4224750995635986
1,Arsenal-RNN,Adaptive KnockoffNets,198,0.8475935828877005,0.9977272727272727,59274,11.031360864639282
1,Arsenal-RNN,Probabilistic CopycatCNN,264,0.9081439393939394,0.9977272727272727,59274,4.948018789291382
1,Arsenal-RNN,Argmax CopycatCNN,264,0.9071969696969697,0.9977272727272727,59274,4.775431394577026
1,Arsenal-RNN,Adaptive KnockoffNets,264,0.9005681818181818,0.9977272727272727,59274,14.598162651062012
1,Arsenal-RNN,Probabilistic CopycatCNN,330,0.908080808080808,0.9977272727272727,59274,6.115123271942139
1,Arsenal-RNN,Argmax CopycatCNN,330,0.9262626262626262,0.9977272727272727,59274,5.788198947906494
1,Arsenal-RNN,Adaptive KnockoffNets,330,0.9040404040404041,0.9977272727272727,59274,18.37823176383972
1,Arsenal-RNN,Probabilistic CopycatCNN,396,0.9155844155844156,0.9977272727272727,59274,6.4628026485443115
1,Arsenal-RNN,Argmax CopycatCNN,396,0.935064935064935,0.9977272727272727,59274,7.178456783294678
1,Arsenal-RNN,Adaptive KnockoffNets,396,0.9090909090909091,0.9977272727272727,59274,22.09076428413391
1,Arsenal-RNN,Probabilistic CopycatCNN,461,0.9534342258440046,0.9977272727272727,59274,7.493942499160767
1,Arsenal-RNN,Argmax CopycatCNN,461,0.9545983701979045,0.9977272727272727,59274,8.235796213150024
1,Arsenal-RNN,Adaptive KnockoffNets,461,0.9231664726426076,0.9977272727272727,59274,25.250827312469482
1,Arsenal-RNN,Probabilistic CopycatCNN,528,0.9330808080808081,0.9977272727272727,59274,9.567710161209106
1,Arsenal-RNN,Argmax CopycatCNN,528,0.9431818181818182,0.9977272727272727,59274,8.846300840377808
1,Arsenal-RNN,Adaptive KnockoffNets,528,0.922979797979798,0.9977272727272727,59274,29.083967685699463
1,Arsenal-RNN,Probabilistic CopycatCNN,594,0.9435261707988981,0.9977272727272727,59274,9.530543088912964
1,Arsenal-RNN,Argmax CopycatCNN,594,0.940771349862259,0.9977272727272727,59274,9.73393440246582
1,Arsenal-RNN,Adaptive KnockoffNets,594,0.8953168044077136,0.9977272727272727,59274,32.72187876701355
1,Arsenal-RNN,Probabilistic CopycatCNN,660,0.9666666666666667,0.9977272727272727,59274,10.500369548797607
1,Arsenal-RNN,Argmax CopycatCNN,660,0.9636363636363636,0.9977272727272727,59274,11.769899368286133
1,Arsenal-RNN,Adaptive KnockoffNets,660,0.9242424242424242,0.9977272727272727,59274,35.94179391860962
1,Attention_CNN-RNN,Probabilistic CopycatCNN,10,0.3282442748091603,0.9333333333333333,59274,0.28557872772216797
1,Attention_CNN-RNN,Argmax CopycatCNN,10,0.2732824427480916,0.9333333333333333,59274,0.26169896125793457
1,Attention_CNN-RNN,Adaptive KnockoffNets,10,0.24427480916030533,0.9333333333333333,59274,0.31206798553466797
1,Attention_CNN-RNN,Probabilistic CopycatCNN,13,0.3565416985462892,0.9333333333333333,59274,0.26702046394348145
1,Attention_CNN-RNN,Argmax CopycatCNN,13,0.35960214231063503,0.9333333333333333,59274,0.25081968307495117
1,Attention_CNN-RNN,Adaptive KnockoffNets,13,0.3680183626625861,0.9333333333333333,59274,0.3089585304260254
1,Attention_CNN-RNN,Probabilistic CopycatCNN,66,0.48325358851674644,0.9333333333333333,59274,0.48445606231689453
1,Attention_CNN-RNN,Argmax CopycatCNN,66,0.5733652312599681,0.9333333333333333,59274,0.5038726329803467
1,Attention_CNN-RNN,Adaptive KnockoffNets,66,0.5757575757575758,0.9333333333333333,59274,0.4951291084289551
1,Attention_CNN-RNN,Probabilistic CopycatCNN,132,0.7466329966329966,0.9333333333333333,59274,0.481809139251709
1,Attention_CNN-RNN,Argmax CopycatCNN,132,0.7870370370370371,0.9333333333333333,59274,0.4469926357269287
1,Attention_CNN-RNN,Adaptive KnockoffNets,132,0.7668350168350169,0.9333333333333333,59274,0.8825209140777588
1,Attention_CNN-RNN,Probabilistic CopycatCNN,198,0.8351158645276292,0.9333333333333333,59274,0.6244759559631348
1,Attention_CNN-RNN,Argmax CopycatCNN,198,0.8484848484848485,0.9333333333333333,59274,0.6034336090087891
1,Attention_CNN-RNN,Adaptive KnockoffNets,198,0.7932263814616756,0.9333333333333333,59274,1.1824686527252197
1,Attention_CNN-RNN,Probabilistic CopycatCNN,264,0.8352272727272727,0.9333333333333333,59274,1.4188060760498047
1,Attention_CNN-RNN,Argmax CopycatCNN,264,0.8778409090909091,0.9333333333333333,59274,1.417980670928955
1,Attention_CNN-RNN,Adaptive KnockoffNets,264,0.8267045454545454,0.9333333333333333,59274,2.093146562576294
1,Attention_CNN-RNN,Probabilistic CopycatCNN,330,0.8919191919191919,0.9333333333333333,59274,1.7580180168151855
1,Attention_CNN-RNN,Argmax CopycatCNN,330,0.9,0.9333333333333333,59274,1.6203951835632324
1,Attention_CNN-RNN,Adaptive KnockoffNets,330,0.8484848484848485,0.9333333333333333,59274,1.9432156085968018
1,Attention_CNN-RNN,Probabilistic CopycatCNN,396,0.8809523809523809,0.9333333333333333,59274,1.2543275356292725
1,Attention_CNN-RNN,Argmax CopycatCNN,396,0.9004329004329005,0.9333333333333333,59274,1.8936986923217773
1,Attention_CNN-RNN,Adaptive KnockoffNets,396,0.8582251082251082,0.9333333333333333,59274,3.20611310005188
1,Attention_CNN-RNN,Probabilistic CopycatCNN,461,0.9161816065192084,0.9333333333333333,59274,2.3268206119537354
1,Attention_CNN-RNN,Argmax CopycatCNN,461,0.9126891734575088,0.9333333333333333,59274,2.363337993621826
1,Attention_CNN-RNN,Adaptive KnockoffNets,461,0.8754365541327125,0.9333333333333333,59274,2.6217963695526123
1,Attention_CNN-RNN,Probabilistic CopycatCNN,528,0.9204545454545454,0.9333333333333333,59274,1.9288434982299805
1,Attention_CNN-RNN,Argmax CopycatCNN,528,0.9116161616161617,0.9333333333333333,59274,2.626790761947632
1,Attention_CNN-RNN,Adaptive KnockoffNets,528,0.8611111111111112,0.9333333333333333,59274,3.623506784439087
1,Attention_CNN-RNN,Probabilistic CopycatCNN,594,0.90633608815427,0.9333333333333333,59274,2.5946402549743652
1,Attention_CNN-RNN,Argmax CopycatCNN,594,0.9118457300275482,0.9333333333333333,59274,3.0108420848846436
1,Attention_CNN-RNN,Adaptive KnockoffNets,594,0.8980716253443526,0.9333333333333333,59274,3.3217873573303223
1,Attention_CNN-RNN,Probabilistic CopycatCNN,660,0.9196969696969697,0.9333333333333333,59274,2.4666242599487305
1,Attention_CNN-RNN,Argmax CopycatCNN,660,0.9227272727272727,0.9333333333333333,59274,1.772040605545044
1,Attention_CNN-RNN,Adaptive KnockoffNets,660,0.9,0.9333333333333333,59274,3.8903706073760986
1,DilatedCNN-RNN,Probabilistic CopycatCNN,10,0.3709923664122137,0.9765151515151516,59274,0.16834020614624023
1,DilatedCNN-RNN,Argmax CopycatCNN,10,0.3793893129770992,0.9765151515151516,59274,0.14507651329040527
1,DilatedCNN-RNN,Adaptive KnockoffNets,10,0.3053435114503817,0.9765151515151516,59274,0.1726546287536621
1,DilatedCNN-RNN,Probabilistic CopycatCNN,13,0.5845447589900535,0.9765151515151516,59274,0.17367219924926758
1,DilatedCNN-RNN,Argmax CopycatCNN,13,0.5791889824024483,0.9765151515151516,59274,0.15723562240600586
1,DilatedCNN-RNN,Adaptive KnockoffNets,13,0.4407039020657995,0.9765151515151516,59274,0.20888400077819824
1,DilatedCNN-RNN,Probabilistic CopycatCNN,66,0.39314194577352474,0.9765151515151516,59274,0.32851409912109375
1,DilatedCNN-RNN,Argmax CopycatCNN,66,0.6379585326953748,0.9765151515151516,59274,0.29119873046875
1,DilatedCNN-RNN,Adaptive KnockoffNets,66,0.6228070175438597,0.9765151515151516,59274,0.4732952117919922
1,DilatedCNN-RNN,Probabilistic CopycatCNN,132,0.7693602693602694,0.9765151515151516,59274,0.4627058506011963
1,DilatedCNN-RNN,Argmax CopycatCNN,132,0.7777777777777778,0.9765151515151516,59274,0.4483978748321533
1,DilatedCNN-RNN,Adaptive KnockoffNets,132,0.7634680134680135,0.9765151515151516,59274,0.7998714447021484
1,DilatedCNN-RNN,Probabilistic CopycatCNN,198,0.8244206773618539,0.9765151515151516,59274,0.6222102642059326
1,DilatedCNN-RNN,Argmax CopycatCNN,198,0.8467023172905526,0.9765151515151516,59274,0.6020345687866211
1,DilatedCNN-RNN,Adaptive KnockoffNets,198,0.8119429590017825,0.9765151515151516,59274,1.1536026000976562
1,DilatedCNN-RNN,Probabilistic CopycatCNN,264,0.8948863636363636,0.9765151515151516,59274,0.772625207901001
1,DilatedCNN-RNN,Argmax CopycatCNN,264,0.8276515151515151,0.9765151515151516,59274,0.750136137008667
1,DilatedCNN-RNN,Adaptive KnockoffNets,264,0.8522727272727273,0.9765151515151516,59274,1.4945728778839111
1,DilatedCNN-RNN,Probabilistic CopycatCNN,330,0.898989898989899,0.9765151515151516,59274,1.6104457378387451
1,DilatedCNN-RNN,Argmax CopycatCNN,330,0.902020202020202,0.9765151515151516,59274,1.794745922088623
1,DilatedCNN-RNN,Adaptive KnockoffNets,330,0.8737373737373737,0.9765151515151516,59274,1.8671627044677734
1,DilatedCNN-RNN,Probabilistic CopycatCNN,396,0.9058441558441559,0.9765151515151516,59274,1.1026134490966797
1,DilatedCNN-RNN,Argmax CopycatCNN,396,0.920995670995671,0.9765151515151516,59274,1.0672719478607178
1,DilatedCNN-RNN,Adaptive KnockoffNets,396,0.9015151515151515,0.9765151515151516,59274,2.2007791996002197
1,DilatedCNN-RNN,Probabilistic CopycatCNN,461,0.9313154831199069,0.9765151515151516,59274,1.3695976734161377
1,DilatedCNN-RNN,Argmax CopycatCNN,461,0.9313154831199069,0.9765151515151516,59274,1.224349021911621
1,DilatedCNN-RNN,Adaptive KnockoffNets,461,0.8870779976717112,0.9765151515151516,59274,2.4777770042419434
1,DilatedCNN-RNN,Probabilistic CopycatCNN,528,0.9356060606060606,0.9765151515151516,59274,1.425887107849121
1,DilatedCNN-RNN,Argmax CopycatCNN,528,0.9368686868686869,0.9765151515151516,59274,1.385406732559204
1,DilatedCNN-RNN,Adaptive KnockoffNets,528,0.9103535353535354,0.9765151515151516,59274,2.877389430999756
1,DilatedCNN-RNN,Probabilistic CopycatCNN,594,0.9628099173553719,0.9765151515151516,59274,1.5656237602233887
1,DilatedCNN-RNN,Argmax CopycatCNN,594,0.9614325068870524,0.9765151515151516,59274,1.5532865524291992
1,DilatedCNN-RNN,Adaptive KnockoffNets,594,0.9104683195592287,0.9765151515151516,59274,3.295968532562256
1,DilatedCNN-RNN,Probabilistic CopycatCNN,660,0.9621212121212122,0.9765151515151516,59274,1.8574719429016113
1,DilatedCNN-RNN,Argmax CopycatCNN,660,0.953030303030303,0.9765151515151516,59274,1.703406810760498
1,DilatedCNN-RNN,Adaptive KnockoffNets,660,0.9515151515151515,0.9765151515151516,59274,3.646425485610962
1,ResidualCNN-RNN,Probabilistic CopycatCNN,10,0.23129770992366414,0.9568181818181818,59274,0.172621488571167
1,ResidualCNN-RNN,Argmax CopycatCNN,10,0.22519083969465647,0.9568181818181818,59274,0.1457962989807129
1,ResidualCNN-RNN,Adaptive KnockoffNets,10,0.22900763358778625,0.9568181818181818,59274,0.17316555976867676
1,ResidualCNN-RNN,Probabilistic CopycatCNN,13,0.45294567712318284,0.9568181818181818,59274,0.17360281944274902
1,ResidualCNN-RNN,Argmax CopycatCNN,13,0.45524100994644223,0.9568181818181818,59274,0.1603543758392334
1,ResidualCNN-RNN,Adaptive KnockoffNets,13,0.43534812547819435,0.9568181818181818,59274,0.19765663146972656
1,ResidualCNN-RNN,Probabilistic CopycatCNN,66,0.580542264752791,0.9568181818181818,59274,0.33753108978271484
1,ResidualCNN-RNN,Argmax CopycatCNN,66,0.60207336523126,0.9568181818181818,59274,0.3024909496307373
1,ResidualCNN-RNN,Adaptive KnockoffNets,66,0.5614035087719298,0.9568181818181818,59274,0.47498130798339844
1,ResidualCNN-RNN,Probabilistic CopycatCNN,132,0.8232323232323232,0.9568181818181818,59274,0.4612386226654053
1,ResidualCNN-RNN,Argmax CopycatCNN,132,0.8316498316498316,0.9568181818181818,59274,0.4486196041107178
1,ResidualCNN-RNN,Adaptive KnockoffNets,132,0.8055555555555556,0.9568181818181818,59274,0.8074016571044922
1,ResidualCNN-RNN,Probabilistic CopycatCNN,198,0.8627450980392157,0.9568181818181818,59274,0.6244492530822754
1,ResidualCNN-RNN,Argmax CopycatCNN,198,0.8627450980392157,0.9568181818181818,59274,0.6043424606323242
1,ResidualCNN-RNN,Adaptive KnockoffNets,198,0.7923351158645277,0.9568181818181818,59274,1.1567304134368896
1,ResidualCNN-RNN,Probabilistic CopycatCNN,264,0.8797348484848485,0.9568181818181818,59274,0.7774896621704102
1,ResidualCNN-RNN,Argmax CopycatCNN,264,0.8873106060606061,0.9568181818181818,59274,0.9396119117736816
1,ResidualCNN-RNN,Adaptive KnockoffNets,264,0.834280303030303,0.9568181818181818,59274,2.110023021697998
1,ResidualCNN-RNN,Probabilistic CopycatCNN,330,0.9040404040404041,0.9568181818181818,59274,1.714707374572754
1,ResidualCNN-RNN,Argmax CopycatCNN,330,0.9090909090909091,0.9568181818181818,59274,1.664574384689331
1,ResidualCNN-RNN,Adaptive KnockoffNets,330,0.898989898989899,0.9568181818181818,59274,1.8555443286895752
1,ResidualCNN-RNN,Probabilistic CopycatCNN,396,0.9242424242424242,0.9568181818181818,59274,1.1122918128967285
1,ResidualCNN-RNN,Argmax CopycatCNN,396,0.9101731601731602,0.9568181818181818,59274,1.1082894802093506
1,ResidualCNN-RNN,Adaptive KnockoffNets,396,0.8766233766233766,0.9568181818181818,59274,2.1931679248809814
1,ResidualCNN-RNN,Probabilistic CopycatCNN,461,0.9441210710128056,0.9568181818181818,59274,1.9219470024108887
1,ResidualCNN-RNN,Argmax CopycatCNN,461,0.9464493597206054,0.9568181818181818,59274,2.3565874099731445
1,ResidualCNN-RNN,Adaptive KnockoffNets,461,0.8859138533178114,0.9568181818181818,59274,2.5474493503570557
1,ResidualCNN-RNN,Probabilistic CopycatCNN,528,0.9381313131313131,0.9568181818181818,59274,1.4086992740631104
1,ResidualCNN-RNN,Argmax CopycatCNN,528,0.9482323232323232,0.9568181818181818,59274,1.3783881664276123
1,ResidualCNN-RNN,Adaptive KnockoffNets,528,0.8964646464646465,0.9568181818181818,59274,2.8384974002838135
1,ResidualCNN-RNN,Probabilistic CopycatCNN,594,0.9393939393939394,0.9568181818181818,59274,1.6266655921936035
1,ResidualCNN-RNN,Argmax CopycatCNN,594,0.9462809917355371,0.9568181818181818,59274,1.5366685390472412
1,ResidualCNN-RNN,Adaptive KnockoffNets,594,0.9242424242424242,0.9568181818181818,59274,3.2304065227508545
1,ResidualCNN-RNN,Probabilistic CopycatCNN,660,0.943939393939394,0.9568181818181818,59274,1.7390203475952148
1,ResidualCNN-RNN,Argmax CopycatCNN,660,0.9454545454545454,0.9568181818181818,59274,1.703765869140625
1,ResidualCNN-RNN,Adaptive KnockoffNets,660,0.9075757575757576,0.9568181818181818,59274,3.574404001235962
1,BaseCNN1D_Deep-RNN,Probabilistic CopycatCNN,10,0.29923664122137406,0.8636363636363636,59274,0.15588712692260742
1,BaseCNN1D_Deep-RNN,Argmax CopycatCNN,10,0.3015267175572519,0.8636363636363636,59274,0.1466231346130371
1,BaseCNN1D_Deep-RNN,Adaptive KnockoffNets,10,0.19312977099236642,0.8636363636363636,59274,0.17182183265686035
1,BaseCNN1D_Deep-RNN,Probabilistic CopycatCNN,13,0.26931905126243305,0.8636363636363636,59274,0.1574084758758545
1,BaseCNN1D_Deep-RNN,Argmax CopycatCNN,13,0.39709257842387147,0.8636363636363636,59274,0.15226078033447266
