Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,329,0.7519708914493632,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,329,0.7368101879927229,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,412,0.7325651910248635,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,412,0.7343844754396605,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,412,0.727107337780473,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,494,0.7258944815039418,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,494,0.7374166161309885,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,494,0.7222559126743481,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,577,0.7368101879927229,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,577,0.7380230442692541,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,577,0.7368101879927229,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,659,0.7198302001212856,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,659,0.7337780473013947,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,659,0.7016373559733171,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,742,0.7380230442692541,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,742,0.7283201940570042,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,742,0.7410551849605822,0.9927228623408126
0.6,1,MiniRocket-LSTM,Probabilistic CopycatCNN,824,0.7210430563978169,0.9927228623408126
0.6,1,MiniRocket-LSTM,Argmax CopycatCNN,824,0.7210430563978169,0.9927228623408126
0.6,1,MiniRocket-LSTM,Adaptive KnockoffNets,824,0.7337780473013947,0.9927228623408126
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,10,0.11885991510006064,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,10,0.18981200727713765,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,10,0.18920557913887204,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,10,0.1795027289266222,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,10,0.2546998180715585,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,10,0.23226197695573075,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,16,0.24924196482716798,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,16,0.32140691328077625,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,16,0.30927835051546393,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,82,0.38144329896907214,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,82,0.37780473013947846,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,82,0.39660400242571253,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,164,0.4063068526379624,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,164,0.4420861127956337,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,164,0.4372346876895088,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,247,0.5100060642813826,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,247,0.5063674954517889,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,247,0.46634323832625835,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,329,0.5348696179502729,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,329,0.5239539114614918,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,329,0.5154639175257731,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,412,0.5385081867798666,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,412,0.5318374772589448,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,412,0.5209217707701638,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,494,0.5257731958762887,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,494,0.5445724681625227,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,494,0.5500303214069133,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,577,0.5269860521528199,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,577,0.5336567616737417,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,577,0.5348696179502729,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,659,0.6064281382656155,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,659,0.6064281382656155,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,659,0.645239539114615,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,742,0.6197695573074591,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,742,0.5761067313523347,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,742,0.6082474226804123,0.9957550030321407
0.6,1,Rocket-LSTM,Probabilistic CopycatCNN,824,0.6173438447543966,0.9957550030321407
0.6,1,Rocket-LSTM,Argmax CopycatCNN,824,0.6064281382656155,0.9957550030321407
0.6,1,Rocket-LSTM,Adaptive KnockoffNets,824,0.6349302607640994,0.9957550030321407
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.4420861127956337,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.46270466949666467,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.49787750151607035,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.5294117647058824,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.49727107337780474,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.4966646452395391,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,16,0.5385081867798666,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,16,0.5518496058217102,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,16,0.5542753183747726,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,82,0.6409945421467557,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,82,0.6403881140084899,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,82,0.6391752577319587,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,164,0.6428138265615525,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,164,0.6500909642207399,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,164,0.624620982413584,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,247,0.6773802304426926,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,247,0.6804123711340206,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,247,0.6713159490600363,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,329,0.7143723468768951,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,329,0.7137659187386295,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,329,0.739842328684051,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,412,0.7198302001212856,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,412,0.7228623408126137,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,412,0.739842328684051,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,494,0.7501516070345664,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,494,0.7380230442692541,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,494,0.7307459066100667,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,577,0.7368101879927229,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,577,0.7362037598544573,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,577,0.7337780473013947,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,659,0.7374166161309885,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,659,0.7228623408126137,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,659,0.7380230442692541,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,742,0.7543966040024257,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,742,0.7380230442692541,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,742,0.7234687689508793,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,824,0.7095209217707702,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,824,0.7095209217707702,0.9939357186173439
0.6,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,824,0.7022437841115827,0.9939357186173439
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.3480897513644633,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,10,0.35294117647058826,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.328077622801698,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.3947847180109157,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,10,0.42510612492419647,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.40388114008489995,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,16,0.41904184354154034,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,16,0.4184354154032747,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,16,0.4317768344451183,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,82,0.44390539721043054,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,82,0.4730139478471801,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,82,0.48271679805942996,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,164,0.49848392965433597,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,164,0.5081867798665858,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,164,0.49848392965433597,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,247,0.5227410551849606,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,247,0.5391146149181322,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,247,0.5318374772589448,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,329,0.5730745906610066,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,329,0.6033959975742874,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,329,0.6058217101273499,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,412,0.6361431170406306,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,412,0.6361431170406306,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,412,0.6428138265615525,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,494,0.6464523953911462,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,494,0.6446331109763493,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,494,0.635536688902365,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,577,0.6749545178896301,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,577,0.6725288053365677,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,577,0.6707095209217707,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,659,0.6979987871437234,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,659,0.6731352334748333,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,659,0.7004244996967859,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,742,0.698605215281989,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,742,0.7095209217707702,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,742,0.6979987871437234,0.9818071558520315
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,824,0.7131594906003639,0.9818071558520315
0.6,1,Hydra-LSTM,Argmax CopycatCNN,824,0.7337780473013947,0.9818071558520315
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,824,0.727107337780473,0.9818071558520315
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.1722255912674348,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.2850212249848393,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.22316555488174653,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.3171619163129169,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.29533050333535477,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.27835051546391754,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,16,0.27956337174044876,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,16,0.31049120679199516,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,16,0.31473620375985445,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,82,0.34202546998180716,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,82,0.3323226197695573,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,82,0.3802304426925409,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,164,0.37659187386294724,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,164,0.3899332929047908,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,164,0.4275318374772589,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,247,0.4736203759854457,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,247,0.47786537295330506,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,247,0.4881746513038205,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,329,0.5009096422073984,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,329,0.5445724681625227,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,329,0.5797453001819285,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,412,0.5269860521528199,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,412,0.49060036385688294,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,412,0.5263796240145543,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,494,0.5476046088538509,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,494,0.5482110369921165,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,494,0.5257731958762887,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,577,0.5385081867798666,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,577,0.5045482110369921,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,577,0.5627653123104912,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,659,0.522134627046695,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,659,0.5542753183747726,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,659,0.5463917525773195,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,742,0.5506367495451789,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,742,0.522134627046695,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,742,0.5342631898120073,0.9957550030321407
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,824,0.5342631898120073,0.9957550030321407
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,824,0.5239539114614918,0.9957550030321407
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,824,0.5263796240145543,0.9957550030321407
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.22559126743480898,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.33596118859915103,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.34566403881140084,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.38811400848999394,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.4008489993935719,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.35961188599151,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,16,0.3711340206185567,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,16,0.3693147362037599,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,16,0.33535476046088536,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,82,0.4172225591267435,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,82,0.44026682838083686,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,82,0.4475439660400243,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,164,0.4948453608247423,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,164,0.4990903577926016,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,164,0.5106124924196482,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,247,0.5154639175257731,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,247,0.5051546391752577,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,247,0.533050333535476,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,329,0.5415403274711946,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,329,0.5627653123104912,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,329,0.5567010309278351,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,412,0.5366889023650697,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,412,0.5815645845967253,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,412,0.5797453001819285,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,494,0.5973317161916313,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,494,0.6003638568829593,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,494,0.5924802910855064,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,577,0.616737416616131,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,577,0.5888417222559127,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,577,0.6185567010309279,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,659,0.6191631291691935,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,659,0.5955124317768344,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,659,0.6021831412977562,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,742,0.6106731352334749,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,742,0.6282595512431777,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,742,0.6179502728926622,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,824,0.6143117040630686,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,824,0.6367495451788963,0.7974530018192845
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,824,0.6331109763493026,0.7974530018192845
