Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,412,0.727107337780473,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,412,0.7392359005457854,0.9927228623408126
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,494,0.7161916312916919,0.9927228623408126
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,494,0.7222559126743481,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,494,0.7174044875682232,0.9927228623408126
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,577,0.7052759248029109,0.9927228623408126
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,577,0.7392359005457854,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,577,0.7325651910248635,0.9927228623408126
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,659,0.730139478471801,0.9927228623408126
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,659,0.7258944815039418,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,659,0.739842328684051,0.9927228623408126
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,742,0.7355973317161917,0.9927228623408126
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,742,0.7343844754396605,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,742,0.7222559126743481,0.9927228623408126
0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,824,0.7410551849605822,0.9927228623408126
0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,824,0.7392359005457854,0.9927228623408126
0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,824,0.7283201940570042,0.9927228623408126
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,10,0.17707701637355974,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,10,0.2601576713159491,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,10,0.24075197089144937,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,10,0.2856276531231049,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,10,0.30563978168587025,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,10,0.30321406913280774,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,16,0.3159490600363857,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,16,0.2935112189205579,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,16,0.26804123711340205,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,82,0.32140691328077625,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,82,0.32504548211036993,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,82,0.33717404487568226,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,164,0.35779260157671317,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,164,0.3802304426925409,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,164,0.3790175864160097,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,247,0.39296543359611885,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,247,0.4426925409338993,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,247,0.4323832625833839,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,329,0.48756822316555487,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,329,0.48211036992116435,0.9957550030321407
