Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy,Parameter Count,Attack duration
1,ResidualCNN-2_Conv_CNN,Adaptive KnockoffNets,463,0.666358595194085,0.6964401294498382,10182,2.22105073928833
1,ResidualCNN-2_Conv_CNN,Probabilistic CopycatCNN,540,0.6686567164179105,0.6964401294498382,10182,1.1904957294464111
1,ResidualCNN-2_Conv_CNN,Argmax CopycatCNN,540,0.6577114427860696,0.6964401294498382,10182,1.1619250774383545
1,ResidualCNN-2_Conv_CNN,Adaptive KnockoffNets,540,0.6597014925373135,0.6964401294498382,10182,2.6059420108795166
1,ResidualCNN-2_Conv_CNN,Probabilistic CopycatCNN,618,0.7098166127292341,0.6964401294498382,10182,1.562830924987793
1,ResidualCNN-2_Conv_CNN,Argmax CopycatCNN,618,0.703344120819849,0.6964401294498382,10182,1.2906913757324219
1,ResidualCNN-2_Conv_CNN,Adaptive KnockoffNets,618,0.703344120819849,0.6964401294498382,10182,3.0329604148864746
1,ResidualCNN-2_Conv_CNN,Probabilistic CopycatCNN,695,0.6823529411764706,0.6964401294498382,10182,1.4634559154510498
1,ResidualCNN-2_Conv_CNN,Argmax CopycatCNN,695,0.6717647058823529,0.6964401294498382,10182,1.4279141426086426
1,ResidualCNN-2_Conv_CNN,Adaptive KnockoffNets,695,0.6694117647058824,0.6964401294498382,10182,3.2366292476654053
1,ResidualCNN-2_Conv_CNN,Probabilistic CopycatCNN,772,0.6830530401034929,0.6964401294498382,10182,1.7319369316101074
1,ResidualCNN-2_Conv_CNN,Argmax CopycatCNN,772,0.6778783958602846,0.6964401294498382,10182,1.662043809890747
1,ResidualCNN-2_Conv_CNN,Adaptive KnockoffNets,772,0.6804657179818887,0.6964401294498382,10182,3.6719770431518555
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,7,0.14109232769830948,0.7831715210355987,10182,0.12203502655029297
