Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,Rocket-LSTM,Argmax CopycatCNN,264,0.6795454545454546,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,264,0.6537878787878788,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,330,0.6681818181818182,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,330,0.6606060606060606,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,330,0.15,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,396,0.6295454545454545,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,396,0.6931818181818182,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,396,0.6401515151515151,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,461,0.6643939393939394,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,461,0.7257575757575757,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,461,0.6628787878787878,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,528,0.7174242424242424,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,528,0.7219696969696969,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,528,0.6568181818181819,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,594,0.7106060606060606,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,594,0.7204545454545455,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,594,0.6795454545454546,0.9977272727272727
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,660,0.7303030303030303,0.9977272727272727
0.1,1,Rocket-LSTM,Argmax CopycatCNN,660,0.725,0.9977272727272727
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,660,0.7106060606060606,0.9977272727272727
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.17045454545454544,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.10909090909090909,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.11287878787878788,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.1484848484848485,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.2606060606060606,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.15227272727272728,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,13,0.34015151515151515,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,13,0.37727272727272726,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,13,0.11287878787878788,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,66,0.09924242424242424,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,66,0.1893939393939394,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,66,0.2689393939393939,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,132,0.2545454545454545,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,132,0.39166666666666666,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,132,0.4712121212121212,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,198,0.3606060606060606,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,198,0.5212121212121212,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,198,0.1962121212121212,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,264,0.4356060606060606,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,264,0.5901515151515152,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,264,0.36363636363636365,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,330,0.6128787878787879,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,330,0.6348484848484849,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,330,0.6272727272727273,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,396,0.6431818181818182,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,396,0.6318181818181818,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,396,0.6583333333333333,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,461,0.6787878787878788,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,461,0.675,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,461,0.20681818181818182,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,528,0.7,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,528,0.6886363636363636,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,528,0.7265151515151516,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,594,0.6977272727272728,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,594,0.7,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,594,0.6424242424242425,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,660,0.7287878787878788,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,660,0.7227272727272728,0.9962121212121212
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,660,0.6757575757575758,0.9962121212121212
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.10909090909090909,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,10,0.10909090909090909,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.07954545454545454,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.10909090909090909,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,10,0.21212121212121213,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.10909090909090909,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,13,0.3,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,13,0.12878787878787878,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,13,0.20606060606060606,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,66,0.10909090909090909,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,66,0.26590909090909093,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,66,0.15075757575757576,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,132,0.3333333333333333,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,132,0.37272727272727274,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,132,0.3840909090909091,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,198,0.5757575757575758,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,198,0.5977272727272728,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,198,0.11287878787878788,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,264,0.3424242424242424,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,264,0.4734848484848485,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,264,0.35984848484848486,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,330,0.593939393939394,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,330,0.6393939393939394,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,330,0.6492424242424243,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,396,0.6833333333333333,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,396,0.6825757575757576,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,396,0.5674242424242424,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,461,0.6643939393939394,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,461,0.6674242424242425,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,461,0.6083333333333333,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,528,0.6613636363636364,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,528,0.6765151515151515,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,528,0.6818181818181818,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,594,0.7007575757575758,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,594,0.703030303030303,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,594,0.17196969696969697,0.9863636363636363
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,660,0.7234848484848485,0.9863636363636363
0.1,1,Hydra-LSTM,Argmax CopycatCNN,660,0.7128787878787879,0.9863636363636363
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,660,0.6840909090909091,0.9863636363636363
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.2681818181818182,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.2356060606060606,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.1856060606060606,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.15151515151515152,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.10378787878787879,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.14015151515151514,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,13,0.1856060606060606,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,13,0.24393939393939393,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,13,0.34015151515151515,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,66,0.10984848484848485,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,66,0.2106060606060606,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,66,0.11969696969696969,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,132,0.4666666666666667,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,132,0.5878787878787879,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,132,0.5575757575757576,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,198,0.6303030303030303,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,198,0.6287878787878788,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,198,0.5878787878787879,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,264,0.6318181818181818,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,264,0.6295454545454545,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,264,0.5871212121212122,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,330,0.656060606060606,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,330,0.6492424242424243,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,330,0.19696969696969696,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,396,0.6734848484848485,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,396,0.6878787878787879,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,396,0.6446969696969697,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,461,0.6742424242424242,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,461,0.6681818181818182,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,461,0.6712121212121213,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,528,0.6803030303030303,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,528,0.6757575757575758,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,528,0.6318181818181818,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,594,0.6295454545454545,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,594,0.6931818181818182,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,594,0.5833333333333334,0.9977272727272727
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,660,0.634090909090909,0.9977272727272727
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,660,0.6621212121212121,0.9977272727272727
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,660,0.6507575757575758,0.9977272727272727
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.33560606060606063,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.3606060606060606,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.325,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.3575757575757576,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.4106060606060606,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.33106060606060606,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,13,0.4303030303030303,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,13,0.4287878787878788,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,13,0.2696969696969697,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,66,0.10606060606060606,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,66,0.3234848484848485,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,66,0.09924242424242424,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,132,0.25833333333333336,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,132,0.43106060606060603,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,132,0.5333333333333333,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,198,0.5765151515151515,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,198,0.6287878787878788,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,198,0.6068181818181818,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,264,0.6484848484848484,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,264,0.656060606060606,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,264,0.6181818181818182,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,330,0.6537878787878788,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,330,0.6765151515151515,0.9416666666666667
