Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.10378787878787879,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.0946969696969697,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.11287878787878788,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,5,1,0.24621212121212122,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,5,1,0.14545454545454545,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,5,1,0.2606060606060606,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,11,2,0.278030303030303,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,11,2,0.3196969696969697,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,11,2,0.30227272727272725,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,53,13,0.10378787878787879,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,53,13,0.10378787878787879,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,53,13,0.30454545454545456,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,106,26,0.43257575757575756,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,106,26,0.40606060606060607,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,106,26,0.25757575757575757,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,159,39,0.5409090909090909,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,159,39,0.7522727272727273,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,159,39,0.36287878787878786,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,212,52,0.8401515151515152,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,212,52,0.8318181818181818,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,212,52,0.5643939393939394,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,66,0.8818181818181818,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,264,66,0.8833333333333333,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,66,0.8704545454545455,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,317,79,0.9098484848484848,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,317,79,0.9174242424242425,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,317,79,0.8560606060606061,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,369,92,0.918939393939394,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,369,92,0.9159090909090909,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,369,92,0.8856060606060606,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,423,105,0.9462121212121212,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,423,105,0.928030303030303,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,423,105,0.9212121212121213,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,476,118,0.9553030303030303,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,476,118,0.9553030303030303,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,476,118,0.9053030303030303,0.9962121212121212
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,528,132,0.9568181818181818,0.9962121212121212
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,528,132,0.9666666666666667,0.9962121212121212
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,528,132,0.9356060606060606,0.9962121212121212
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,1,0,0.11287878787878788,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,1,0,0.11287878787878788,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,1,0,0.10378787878787879,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,5,1,0.09924242424242424,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,5,1,0.09924242424242424,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,5,1,0.11060606060606061,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,11,2,0.16136363636363638,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,11,2,0.1984848484848485,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,11,2,0.0946969696969697,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,53,13,0.11287878787878788,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,53,13,0.11287878787878788,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,53,13,0.13863636363636364,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,106,26,0.17272727272727273,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,106,26,0.10909090909090909,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,106,26,0.2356060606060606,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,159,39,0.6856060606060606,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,159,39,0.6795454545454546,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,159,39,0.7507575757575757,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,212,52,0.7424242424242424,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,212,52,0.8742424242424243,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,212,52,0.5977272727272728,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,264,66,0.8742424242424243,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,264,66,0.7560606060606061,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,264,66,0.7462121212121212,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,317,79,0.9007575757575758,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,317,79,0.9106060606060606,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,317,79,0.5295454545454545,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,369,92,0.9143939393939394,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,369,92,0.9303030303030303,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,369,92,0.9204545454545454,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,423,105,0.953030303030303,0.9954545454545455
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,423,105,0.9681818181818181,0.9954545454545455
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,423,105,0.7090909090909091,0.9954545454545455
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,476,118,0.9621212121212122,0.9954545454545455
