Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.10378787878787879,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.0946969696969697,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.11287878787878788,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,5,1,0.24621212121212122,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,5,1,0.10378787878787879,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,5,1,0.2143939393939394,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,10,3,0.3287878787878788,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,10,3,0.31363636363636366,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,10,3,0.09848484848484848,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,47,19,0.1590909090909091,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,47,19,0.11287878787878788,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,47,19,0.1734848484848485,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,93,39,0.5681818181818182,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,93,39,0.6628787878787878,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,93,39,0.6704545454545454,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,139,59,0.7818181818181819,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,139,59,0.7893939393939394,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,139,59,0.7393939393939394,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,185,79,0.8401515151515152,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,185,79,0.8393939393939394,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,185,79,0.7325757575757575,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,231,99,0.8916666666666667,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,231,99,0.8848484848484849,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,231,99,0.30454545454545456,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,278,118,0.8954545454545455,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,278,118,0.8946969696969697,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,278,118,0.6833333333333333,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,323,138,0.9159090909090909,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,323,138,0.9204545454545454,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,323,138,0.8878787878787879,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,370,158,0.9340909090909091,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,370,158,0.9287878787878788,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,370,158,0.11742424242424243,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,416,178,0.928030303030303,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,416,178,0.9363636363636364,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,416,178,0.9265151515151515,0.9962121212121212
0.3,1,MultiRocket-LSTM,Probabilistic CopycatCNN,462,198,0.9484848484848485,0.9962121212121212
0.3,1,MultiRocket-LSTM,Argmax CopycatCNN,462,198,0.8992424242424243,0.9962121212121212
0.3,1,MultiRocket-LSTM,Adaptive KnockoffNets,462,198,0.9303030303030303,0.9962121212121212
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,1,0,0.11287878787878788,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,1,0,0.09848484848484848,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,1,0,0.09848484848484848,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,5,1,0.07954545454545454,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,5,1,0.19393939393939394,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,5,1,0.07954545454545454,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,10,3,0.25606060606060604,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,10,3,0.28939393939393937,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,10,3,0.17045454545454544,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,47,19,0.1553030303030303,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,47,19,0.16590909090909092,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,47,19,0.3446969696969697,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,93,39,0.615909090909091,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,93,39,0.6484848484848484,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,93,39,0.6833333333333333,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,139,59,0.7909090909090909,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,139,59,0.8106060606060606,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,139,59,0.7977272727272727,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,185,79,0.8507575757575757,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,185,79,0.853030303030303,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,185,79,0.5204545454545455,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,231,99,0.9106060606060606,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,231,99,0.9068181818181819,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,231,99,0.8537878787878788,0.9954545454545455
0.3,1,MiniRocket-LSTM,Probabilistic CopycatCNN,278,118,0.9090909090909091,0.9954545454545455
0.3,1,MiniRocket-LSTM,Argmax CopycatCNN,278,118,0.8916666666666667,0.9954545454545455
0.3,1,MiniRocket-LSTM,Adaptive KnockoffNets,278,118,0.8833333333333333,0.9954545454545455
