Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.10612492419648271,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,7,1,0.09581564584596726,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,7,1,0.2971497877501516,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,7,1,0.41419041843541543,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,13,3,0.48756822316555487,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,13,3,0.5736810187992722,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,13,3,0.5839902971497878,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,16,0.664038811400849,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,66,16,0.7252880533656761,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,16,0.7089144936325046,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,32,0.8004851425106125,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,132,32,0.8338386901152214,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,32,0.8211036992116434,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,49,0.8599151000606429,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,198,49,0.8708308065494239,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,49,0.8623408126137053,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,65,0.9011522134627047,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,264,65,0.8950879320800486,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,65,0.8920557913887205,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,82,0.9060036385688296,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,330,82,0.9060036385688296,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,82,0.9029714978775015,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,396,98,0.9211643420254699,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,396,98,0.9223771983020013,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,396,98,0.9126743480897513,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,462,115,0.9169193450576106,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,462,115,0.9235900545785325,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,462,115,0.9066100667070952,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,528,131,0.9363250454821104,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,528,131,0.9320800485142511,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,528,131,0.929047907822923,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,594,148,0.9332929047907823,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,594,148,0.936931473620376,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,594,148,0.9235900545785325,0.9939357186173439
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,660,164,0.9436021831412977,0.9939357186173439
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,660,164,0.9769557307459066,0.9939357186173439
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,660,164,0.9666464523953912,0.9939357186173439
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,1,0,0.08914493632504548,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,1,0,0.10187992722862341,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,1,0,0.11158277744087326,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,7,1,0.31412977562158884,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,7,1,0.2268041237113402,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,7,1,0.28744693753790174,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,13,3,0.2971497877501516,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,13,3,0.35718617343844755,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,13,3,0.3784111582777441,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,66,16,0.4833232261976956,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,66,16,0.4942389326864767,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,66,16,0.5130382049727107,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,132,32,0.6694966646452395,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,132,32,0.7859308671922377,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,132,32,0.7944208611279563,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,198,49,0.8308065494238933,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,198,49,0.8411158277744087,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,198,49,0.845360824742268,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,264,65,0.8696179502728927,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,264,65,0.8762886597938144,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,264,65,0.8653729533050334,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,330,82,0.8963007883565798,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,330,82,0.9047907822922984,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,330,82,0.908429351121892,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,396,98,0.957550030321407,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,396,98,0.9526986052152819,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,396,98,0.9375379017586416,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,462,115,0.9599757428744694,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,462,115,0.9611885991510006,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,462,115,0.9514857489387507,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,528,131,0.9666464523953912,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,528,131,0.9642207398423287,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,528,131,0.9411764705882353,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,594,148,0.9666464523953912,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,594,148,0.9696785930867192,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,594,148,0.9581564584596726,0.9909035779260158
0.2,1,MiniRocket-LSTM,Probabilistic CopycatCNN,660,164,0.9739235900545785,0.9909035779260158
0.2,1,MiniRocket-LSTM,Argmax CopycatCNN,660,164,0.9727107337780473,0.9909035779260158
0.2,1,MiniRocket-LSTM,Adaptive KnockoffNets,660,164,0.9611885991510006,0.9909035779260158
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,1,0,0.10491206791995149,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,1,0,0.09338993329290479,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,7,1,0.3444511825348696,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,7,1,0.44390539721043054,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,7,1,0.2850212249848393,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,13,3,0.4808975136446331,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,13,3,0.5063674954517889,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,13,3,0.44329896907216493,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,66,16,0.7046694966646453,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,66,16,0.6779866585809582,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,66,16,0.6925409338993329,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,132,32,0.742874469375379,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,132,32,0.7143723468768951,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,132,32,0.6979987871437234,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,198,49,0.7847180109157065,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,198,49,0.7938144329896907,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,198,49,0.7883565797453002,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,264,65,0.8265615524560339,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,264,65,0.821710127349909,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,264,65,0.8247422680412371,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,330,82,0.8496058217101273,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,330,82,0.8562765312310491,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,330,82,0.8417222559126744,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,396,98,0.87689508793208,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,396,98,0.8538508186779866,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,396,98,0.8399029714978775,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,462,115,0.8508186779866586,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,462,115,0.8562765312310491,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,462,115,0.8471801091570649,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,528,131,0.8411158277744087,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,528,131,0.8459672528805336,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,528,131,0.8174651303820497,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,594,148,0.8671922377198302,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,594,148,0.8647665251667678,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,594,148,0.8477865372953305,0.9939357186173439
0.2,1,Rocket-LSTM,Probabilistic CopycatCNN,660,164,0.8671922377198302,0.9939357186173439
0.2,1,Rocket-LSTM,Argmax CopycatCNN,660,164,0.8623408126137053,0.9939357186173439
0.2,1,Rocket-LSTM,Adaptive KnockoffNets,660,164,0.8568829593693147,0.9939357186173439
0.2,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,1,0,0.09824135839902971,0.9939357186173439
0.2,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.2,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,1,0,0.10187992722862341,0.9939357186173439
0.2,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,7,1,0.35961188599151,0.9939357186173439
