Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.3,1,Hydra-LSTM,Argmax CopycatCNN,58,24,0.47847180109157067,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,58,24,0.4893875075803517,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,115,49,0.6919345057610673,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,115,49,0.7174044875682232,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,115,49,0.7149787750151607,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,173,74,0.7895694360218314,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,173,74,0.7980594299575501,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,173,74,0.7968465736810187,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,231,98,0.8471801091570649,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,231,98,0.8477865372953305,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,231,98,0.8374772589448151,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,289,123,0.8574893875075803,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,289,123,0.8690115221346271,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,289,123,0.8641600970285022,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,346,148,0.8896300788356579,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,346,148,0.8914493632504549,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,346,148,0.8829593693147362,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,404,173,0.916312916919345,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,404,173,0.913280776228017,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,404,173,0.8999393571861735,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,462,197,0.926015767131595,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,462,197,0.9254093389933293,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,462,197,0.9102486355366889,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,520,222,0.9332929047907823,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,520,222,0.9284414796846574,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,520,222,0.9169193450576106,0.9854457246816253
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,577,247,0.9363250454821104,0.9854457246816253
0.3,1,Hydra-LSTM,Argmax CopycatCNN,577,247,0.9375379017586416,0.9854457246816253
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,577,247,0.9278350515463918,0.9854457246816253
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,1,0,0.09278350515463918,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,1,0,0.09824135839902971,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,6,2,0.22437841115827775,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,6,2,0.21952698605215282,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,6,2,0.2765312310491207,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,12,4,0.2777440873256519,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,12,4,0.2662219526986052,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,12,4,0.28380836870830806,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,58,24,0.38386901152213465,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,58,24,0.45118253486961796,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,58,24,0.4317768344451183,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,115,49,0.5178896300788357,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,115,49,0.5451788963007883,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,115,49,0.5670103092783505,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,173,74,0.5815645845967253,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,173,74,0.6391752577319587,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,173,74,0.7186173438447544,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,231,98,0.7671315949060037,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,231,98,0.7701637355973318,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,231,98,0.7701637355973318,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,289,123,0.8047301394784718,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,289,123,0.8071558520315343,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,289,123,0.8089751364463311,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,346,148,0.8435415403274712,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,346,148,0.8489993935718617,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,346,148,0.8204972710733778,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,404,173,0.8708308065494239,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,404,173,0.8635536688902365,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,404,173,0.8386901152213463,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,462,197,0.8926622195269861,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,462,197,0.8938750758035173,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,462,197,0.8762886597938144,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,520,222,0.9035779260157671,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,520,222,0.8993329290479078,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,520,222,0.8823529411764706,0.9951485748938751
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,577,247,0.8981200727713766,0.9951485748938751
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,577,247,0.905397210430564,0.9951485748938751
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,577,247,0.8750758035172832,0.9951485748938751
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,1,0,0.08914493632504548,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,1,0,0.11158277744087326,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,1,0,0.11158277744087326,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,6,2,0.0939963614311704,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,6,2,0.24560339599757428,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,6,2,0.23650697392359005,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,12,4,0.3165554881746513,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,12,4,0.36688902365069737,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,12,4,0.4026682838083687,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,58,24,0.5476046088538509,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,58,24,0.572468162522741,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,58,24,0.5858095815645846,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,115,49,0.7216494845360825,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,115,49,0.7495451788963008,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,115,49,0.7453001819284415,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,173,74,0.7804730139478472,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,173,74,0.782292298362644,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,173,74,0.779260157671316,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,231,98,0.8247422680412371,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,231,98,0.8744693753790176,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,231,98,0.8720436628259551,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,289,123,0.9029714978775015,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,289,123,0.9035779260157671,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,289,123,0.8932686476652517,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,346,148,0.9332929047907823,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,346,148,0.9381443298969072,0.968465736810188
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,346,148,0.9217707701637355,0.968465736810188
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,404,173,0.9320800485142511,0.968465736810188
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,404,173,0.9332929047907823,0.968465736810188
