Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.10612492419648271,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,8,0,0.39235900545785324,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,8,0,0.39721043056397815,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,8,0,0.3177683444511825,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,15,1,0.4578532443905397,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,15,1,0.5178896300788357,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,15,1,0.5009096422073984,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,74,8,0.7052759248029109,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,74,8,0.7483323226197696,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,74,8,0.727107337780473,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,148,16,0.8302001212856277,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,148,16,0.8271679805942995,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,148,16,0.8295936931473621,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,223,24,0.87689508793208,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,223,24,0.8787143723468769,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,223,24,0.8762886597938144,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,297,32,0.8878107944208611,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,297,32,0.8823529411764706,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,297,32,0.8969072164948454,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,371,41,0.9248029108550637,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,371,41,0.9326864766525167,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,371,41,0.9193450576106731,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,445,49,0.9484536082474226,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,445,49,0.9442086112795633,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,445,49,0.9332929047907823,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,520,57,0.9254093389933293,0.9939357186173439
0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,520,57,0.9436021831412977,0.9939357186173439
0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,520,57,0.9375379017586416,0.9939357186173439
0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,594,65,0.957550030321407,0.9939357186173439
