Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.10612492419648271,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,4,4,0.26379624014554276,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,4,4,0.37780473013947846,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,4,4,0.3711340206185567,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,8,8,0.46209824135839905,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,8,8,0.49060036385688294,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,8,8,0.3784111582777441,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,41,41,0.5906610066707095,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,41,41,0.5900545785324439,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,41,41,0.5664038811400849,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,82,82,0.679805942995755,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,82,82,0.7313523347483323,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,82,82,0.7416616130988478,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,124,123,0.7774408732565191,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,124,123,0.7804730139478472,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,124,123,0.7683444511825349,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,165,164,0.821710127349909,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,165,164,0.8338386901152214,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,165,164,0.8356579745300182,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,206,206,0.8756822316555488,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,206,206,0.8708308065494239,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,206,206,0.8629472407519709,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,247,247,0.8841722255912674,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,247,247,0.8872043662825955,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,247,247,0.8684050939963615,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,289,288,0.8944815039417829,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,289,288,0.8890236506973923,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,289,288,0.8853850818677986,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,330,329,0.9078229229836264,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,330,329,0.9108550636749545,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,330,329,0.8987265009096422,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,371,371,0.936931473620376,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,371,371,0.936931473620376,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,371,371,0.9181322013341419,0.9939357186173439
0.5,1,MultiRocket-LSTM,Probabilistic CopycatCNN,412,412,0.939963614311704,0.9939357186173439
0.5,1,MultiRocket-LSTM,Argmax CopycatCNN,412,412,0.9332929047907823,0.9939357186173439
0.5,1,MultiRocket-LSTM,Adaptive KnockoffNets,412,412,0.905397210430564,0.9939357186173439
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,1,0,0.08914493632504548,0.9909035779260158
0.5,1,MiniRocket-LSTM,Argmax CopycatCNN,1,0,0.10187992722862341,0.9909035779260158
0.5,1,MiniRocket-LSTM,Adaptive KnockoffNets,1,0,0.11158277744087326,0.9909035779260158
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,4,4,0.21649484536082475,0.9909035779260158
0.5,1,MiniRocket-LSTM,Argmax CopycatCNN,4,4,0.2704669496664645,0.9909035779260158
0.5,1,MiniRocket-LSTM,Adaptive KnockoffNets,4,4,0.3432383262583384,0.9909035779260158
0.5,1,MiniRocket-LSTM,Probabilistic CopycatCNN,8,8,0.41964827167980595,0.9909035779260158
