Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.09338993329290479,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.10612492419648271,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,4,4,0.2662219526986052,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,4,4,0.36628259551243175,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,4,4,0.32504548211036993,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,7,9,0.43602183141297757,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,7,9,0.3790175864160097,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,7,9,0.4366282595512432,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,33,49,0.5482110369921165,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,33,49,0.5773195876288659,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,33,49,0.5918738629472408,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,66,98,0.7265009096422074,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,66,98,0.7580351728320194,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,66,98,0.771376591873863,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,99,148,0.7750151607034567,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,99,148,0.7853244390539721,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,99,148,0.7907822922983626,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,132,197,0.8010915706488781,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,132,197,0.7992722862340813,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,197,0.7816858702243784,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,165,247,0.8417222559126744,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,165,247,0.845360824742268,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,165,247,0.8223165554881746,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,198,296,0.845360824742268,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,198,296,0.8459672528805336,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,198,296,0.834445118253487,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,231,346,0.8690115221346271,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,231,346,0.8180715585203153,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,231,346,0.8520315342631898,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,395,0.8884172225591267,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,264,395,0.8914493632504549,0.9939357186173439
0.6,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,395,0.8787143723468769,0.9939357186173439
0.6,1,MultiRocket-LSTM,Probabilistic CopycatCNN,297,445,0.9005457853244391,0.9939357186173439
0.6,1,MultiRocket-LSTM,Argmax CopycatCNN,297,445,0.9066100667070952,0.9939357186173439
