Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,309,0.343042071197411,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,309,0.3592233009708738,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,309,0.3566343042071197,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,386,0.3663430420711974,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,386,0.38058252427184464,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,386,0.3566343042071197,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,463,0.37346278317152104,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,463,0.3559870550161812,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,463,0.3559870550161812,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,540,0.3553398058252427,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,540,0.35145631067961164,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,540,0.3359223300970874,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,618,0.3423948220064725,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,618,0.3546925566343042,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,618,0.3566343042071197,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,695,0.35275080906148865,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,695,0.33915857605177996,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,695,0.34498381877022655,0.9029126213592233
0.3,1,Rocket-LSTM,Probabilistic CopycatCNN,772,0.34110032362459547,0.9029126213592233
0.3,1,Rocket-LSTM,Argmax CopycatCNN,772,0.34498381877022655,0.9029126213592233
0.3,1,Rocket-LSTM,Adaptive KnockoffNets,772,0.3618122977346278,0.9029126213592233
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,6,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,6,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,6,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,7,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,7,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,7,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,15,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,15,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,15,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,77,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,77,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,77,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,154,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,154,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,154,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,231,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,231,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,231,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,309,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,309,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,309,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,386,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,386,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,386,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,463,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,463,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,463,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,540,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,540,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,540,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,618,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,618,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,618,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,695,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,695,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,695,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,772,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,772,0.14110032362459546,0.8233009708737864
0.3,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,772,0.14110032362459546,0.8233009708737864
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,6,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,6,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,6,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,7,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,7,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,7,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,15,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,15,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,15,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,77,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,77,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,77,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,154,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,154,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,154,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,231,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,231,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,231,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,309,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,309,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,309,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,386,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,386,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,386,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,463,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,463,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,463,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,540,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,540,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,540,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,618,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,618,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,618,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,695,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,695,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,695,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Probabilistic CopycatCNN,772,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Argmax CopycatCNN,772,0.18122977346278318,0.7236245954692556
0.3,1,Hydra-LSTM,Adaptive KnockoffNets,772,0.18122977346278318,0.7236245954692556
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,6,0.2977346278317152,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,6,0.2809061488673139,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,6,0.17411003236245956,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,7,0.34045307443365697,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,7,0.4181229773462783,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,7,0.20776699029126214,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,15,0.4446601941747573,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,15,0.42006472491909386,0.8718446601941747
