Defence,Noise Level,Iteration,Model Pairing,Method Name,Real Samples,Generated Samples,Noised Samples,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,132,127,127,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,159,152,152,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,159,152,152,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,159,152,152,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,184,178,178,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,184,178,178,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,184,178,178,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,212,203,203,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,212,203,203,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,212,203,203,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,237,229,229,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,237,229,229,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,237,229,229,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Probabilistic CopycatCNN,264,254,254,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Argmax CopycatCNN,264,254,254,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MultiRocket-LSTM,Adaptive KnockoffNets,264,254,254,0.14110032362459546,0.7624595469255664,0.7624595469255664
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,4,1,1,0.1831715210355987,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,4,1,1,0.19093851132686085,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,4,1,1,0.1831715210355987,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,3,2,2,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,3,2,2,0.2867313915857605,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,3,2,2,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,7,4,4,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,7,4,4,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,7,4,4,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,27,25,25,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,27,25,25,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,27,25,25,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,54,50,50,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,54,50,50,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,54,50,50,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,79,76,76,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,79,76,76,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,79,76,76,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,107,101,101,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,107,101,101,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,107,101,101,0.18122977346278318,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,132,127,127,0.18964401294498381,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,132,127,127,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,132,127,127,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,159,152,152,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,159,152,152,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,159,152,152,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,184,178,178,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,184,178,178,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,184,178,178,0.5689320388349515,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,212,203,203,0.37475728155339805,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,212,203,203,0.38058252427184464,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,212,203,203,0.34045307443365697,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,237,229,229,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,237,229,229,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,237,229,229,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Probabilistic CopycatCNN,264,254,254,0.170873786407767,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Argmax CopycatCNN,264,254,254,0.35210355987055014,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,MiniRocket-LSTM,Adaptive KnockoffNets,264,254,254,0.3482200647249191,0.9326860841423948,0.9326860841423948
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,4,1,1,0.45436893203883494,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,4,1,1,0.44271844660194176,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,4,1,1,0.24919093851132687,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,3,2,2,0.21488673139158576,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,3,2,2,0.343042071197411,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,3,2,2,0.4064724919093851,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,7,4,4,0.42394822006472493,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,7,4,4,0.3592233009708738,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,7,4,4,0.3579288025889968,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,27,25,25,0.3851132686084142,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,27,25,25,0.4459546925566343,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,27,25,25,0.4796116504854369,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,54,50,50,0.47572815533980584,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,54,50,50,0.5145631067961165,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,54,50,50,0.170873786407767,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,79,76,76,0.5035598705501618,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,79,76,76,0.5042071197411003,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,79,76,76,0.4925566343042071,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,107,101,101,0.5533980582524272,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,107,101,101,0.6517799352750809,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,107,101,101,0.36310679611650487,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,132,127,127,0.20841423948220064,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,132,127,127,0.5786407766990291,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,132,127,127,0.41359223300970877,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,159,152,152,0.6090614886731391,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,159,152,152,0.6135922330097088,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,159,152,152,0.596116504854369,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,184,178,178,0.6161812297734628,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,184,178,178,0.5754045307443366,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,184,178,178,0.6427184466019418,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,212,203,203,0.6828478964401294,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,212,203,203,0.6750809061488673,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,212,203,203,0.6019417475728155,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,237,229,229,0.6964401294498382,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,237,229,229,0.6951456310679611,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,237,229,229,0.1818770226537217,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,264,254,254,0.7022653721682848,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Argmax CopycatCNN,264,254,254,0.6757281553398058,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,Rocket-LSTM,Adaptive KnockoffNets,264,254,254,0.7042071197411003,0.9184466019417475,0.9184466019417475
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,4,1,1,0.29514563106796116,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,4,1,1,0.34692556634304206,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,4,1,1,0.3307443365695793,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,3,2,2,0.31909385113268607,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,3,2,2,0.32880258899676373,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,3,2,2,0.3333333333333333,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,7,4,4,0.22135922330097088,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,7,4,4,0.2401294498381877,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,7,4,4,0.2045307443365696,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,27,25,25,0.143042071197411,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,27,25,25,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,27,25,25,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,54,50,50,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,54,50,50,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,54,50,50,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,79,76,76,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,79,76,76,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,79,76,76,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,107,101,101,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,107,101,101,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,107,101,101,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,132,127,127,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,132,127,127,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,132,127,127,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,159,152,152,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,159,152,152,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,159,152,152,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,184,178,178,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,184,178,178,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,184,178,178,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,212,203,203,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,212,203,203,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,212,203,203,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,237,229,229,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,237,229,229,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,237,229,229,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,264,254,254,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,264,254,254,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,264,254,254,0.14110032362459546,0.7624595469255664,0.8077669902912621
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,4,1,1,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,4,1,1,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,4,1,1,0.27055016181229774,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,3,2,2,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,3,2,2,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,3,2,2,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,7,4,4,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,7,4,4,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,7,4,4,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,27,25,25,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,27,25,25,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,27,25,25,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,54,50,50,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,54,50,50,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,54,50,50,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,79,76,76,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,79,76,76,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,79,76,76,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,107,101,101,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,107,101,101,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,107,101,101,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,132,127,127,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,132,127,127,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,132,127,127,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,159,152,152,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,159,152,152,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,159,152,152,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,184,178,178,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,184,178,178,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,184,178,178,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,212,203,203,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,212,203,203,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,212,203,203,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,237,229,229,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,237,229,229,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,237,229,229,0.14110032362459546,0.7909385113268609,0.7909385113268609
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,264,254,254,0.14110032362459546,0.7909385113268609,0.7909385113268609
