Defence,Noise Level,Iteration,Model Pairing,Method Name,Real Samples,Generated Samples,Noised Samples,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.07954545454545454,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,4,3,3,0.12272727272727273,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,4,3,3,0.1,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.15833333333333333,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,4,3,3,0.2446969696969697,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,4,3,3,0.19393939393939394,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,5,4,4,0.15606060606060607,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,5,4,4,0.31893939393939397,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,5,4,4,0.1340909090909091,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,24,21,21,0.20454545454545456,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,24,21,21,0.16136363636363638,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,24,21,21,0.07954545454545454,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,46,43,43,0.31363636363636366,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,46,43,43,0.19242424242424241,0.9962121212121212,0.9946969696969697
