Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,1,0,0.14110032362459546,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,1,0,0.18122977346278318,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,1,0,0.18122977346278318,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,6,1,0.2970873786407767,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,6,1,0.3145631067961165,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,6,1,0.26472491909385115,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,12,3,0.2854368932038835,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,12,3,0.32362459546925565,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,12,3,0.1831715210355987,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,62,15,0.24401294498381876,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,62,15,0.18640776699029127,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,62,15,0.2614886731391586,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,124,30,0.29385113268608415,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,124,30,0.3067961165048544,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,124,30,0.341747572815534,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,185,46,0.40258899676375404,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,185,46,0.4446601941747573,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,185,46,0.44401294498381877,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,248,61,0.5702265372168285,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,248,61,0.5475728155339806,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,248,61,0.3566343042071197,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,309,77,0.2,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,309,77,0.3423948220064725,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,309,77,0.40258899676375404,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,371,92,0.601294498381877,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,371,92,0.7165048543689321,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,371,92,0.6673139158576051,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,432,108,0.7423948220064724,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,432,108,0.7527508090614887,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,432,108,0.7385113268608414,0.8233009708737864
0.2,1,MultiRocket-LSTM,Probabilistic CopycatCNN,495,123,0.7741100323624596,0.8233009708737864
0.2,1,MultiRocket-LSTM,Argmax CopycatCNN,495,123,0.7650485436893204,0.8233009708737864
0.2,1,MultiRocket-LSTM,Adaptive KnockoffNets,495,123,0.7734627831715211,0.8233009708737864
